taxonKey	year_2022_em_status_occs_Flanders	year_2022_em_status_occupancy_Flanders	year_2022_em_status_occs_FlandersNatura2000	year_2022_em_status_occupancy_FlandersNatura2000	year_2023_em_status_occs_Flanders	year_2023_em_status_occupancy_Flanders	year_2023_em_status_occs_FlandersNatura2000	year_2023_em_status_occupancy_FlandersNatura2000	year_2024_em_status_occs_Flanders	year_2024_em_status_occupancy_Flanders	year_2024_em_status_occs_FlandersNatura2000	year_2024_em_status_occupancy_FlandersNatura2000	mean_growth	taxonName	class	clasKey	kingdom
3103158	1	1			1	1			2	2				Gamochaeta americana (Mill.) Wedd.	Magnoliopsida	220	Plantae
3103180	1	3			1	1			1	1				Gamochaeta antillana (Urb.) Anderb.	Magnoliopsida	220	Plantae
3103791	3	3	3	3	3	3	3	3	3	3	3	3	1.1040062332191671	Matricaria discoidea DC.	Magnoliopsida	220	Plantae
3104106	2	2	2	2	1	1	1	1	1	1	1	1		Sanvitalia procumbens Lam.	Magnoliopsida	220	Plantae
3104314	1	1			1	1			1	1				Liatris spicata (L.) Willd.	Magnoliopsida	220	Plantae
3105508	1	1			3	3			3	1				Andryala integrifolia L.	Magnoliopsida	220	Plantae
3105768	3	3			1	3			1	3				Sonchus tenerrimus L.	Magnoliopsida	220	Plantae
3109086	3	3	3	3	3	3	3	3	3	3	3	3	1.1379094900045528	Senecio inaequidens DC.	Magnoliopsida	220	Plantae
3111754	1	1	2	2	3	3	3	3	1	1	2	2		Zinnia elegans Jacq.	Magnoliopsida	220	Plantae
3112110	1	1	1	1	1	1	1	1	1	1	1	1	0.8187175287873527	Cotula coronopifolia L.	Magnoliopsida	220	Plantae
3112361	0	0			0	0			0	0			0.3675471701823095	Cynara scolymus L.	Magnoliopsida	220	Plantae
3112364	0	0	0	2	0	0	0	2	0	0	0	1	0.6687200663762005	Cynara cardunculus L.	Magnoliopsida	220	Plantae
3113637	1	1	1	2	1	1	1	3	1	1	1	2	0.8564556479367353	Cirsium rivulare (Jacq.) All.	Magnoliopsida	220	Plantae
3114225	3	3	3	3	3	3	3	3	3	3	3	3	1.3548550271108386	Rudbeckia hirta L.	Magnoliopsida	220	Plantae
3114229	3	3	3	3	3	3	3	3	3	3	3	3	1.3162179924924264	Rudbeckia laciniata L.	Magnoliopsida	220	Plantae
3114643	3	3	3	3	3	3	3	3	3	3	3	3	1.0728217602462315	Carduus acanthoides L.	Magnoliopsida	220	Plantae
3114667	1	1			1	1			2	1				Carduus pycnocephalus L.	Magnoliopsida	220	Plantae
3117449	3	3	3	3	3	3	3	3	3	3	3	3	1.2986161016270916	Erigeron annuus (L.) Pers.	Magnoliopsida	220	Plantae
3118254	3	2			2	2			2	2				Tanacetum balsamita L.	Magnoliopsida	220	Plantae
3118430	3	3	3	3	3	3	3	3	3	3	3	3	1.2072942209145952	Tanacetum parthenium (L.) Sch.Bip.	Magnoliopsida	220	Plantae
3118526	2	3	2	3	1	1	1	1	2	3	2	3		Tanacetum macrophyllum (Waldst. & Kit.) Sch.Bip.	Magnoliopsida	220	Plantae
3119175	2	3	3	3	3	3	1	3	2	3	1	3		Helianthus tuberosus L.	Magnoliopsida	220	Plantae
3119181	1	3	3	3	1	3	3	3	1	3	3	3	0.9730586097860481	Helianthus ×laetiflorus Pers.	Magnoliopsida	220	Plantae
3120024	2	2			1	1			2	3				Achillea nobilis L.	Magnoliopsida	220	Plantae
3120284	3	3	3	3	3	3	3	3	3	3	3	3	1.1862354938975535	Achillea filipendulina Lam.	Magnoliopsida	220	Plantae
3120692	3	3	3	3	3	3	3	3	3	3	3	3	1.5727059179864153	Artemisia crithmifolia L.	Magnoliopsida	220	Plantae
3120790	1	1	3	1	1	1	3	1	1	1	3	1	0.9959365553481498	Artemisia verlotiorum Lamotte	Magnoliopsida	220	Plantae
3121226	1	1	1	3	1	1	1	1	1	1	1	1	0.94196921964447	Artemisia biennis Willd.	Magnoliopsida	220	Plantae
3121258	1	2	1	2	1	2	1	2	1	2	1	1	0.7503603056352423	Artemisia princeps Pamp.	Magnoliopsida	220	Plantae
3121562	2	2			1	1			1	1				Artemisia sieversiana Ehrh. ex Willd.	Magnoliopsida	220	Plantae
3121581	2	2	2	2	2	2	3	2	3	2	3	2		Artemisia dracunculus L.	Magnoliopsida	220	Plantae
3122924	3	3	3	3	3	3	3	3	3	3	3	3	1.2454372381198973	Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip.	Magnoliopsida	220	Plantae
3123663	3	3	1	0	3	3	1	0	3	3	1	0	1.0278205126786149	Pilosella caespitosa (Dumort.) P.D.Sell & C.West	Magnoliopsida	220	Plantae
3127727	0	1	0	2	0	1	0	1	0	1	0	2	0.5300249740000238	Centaurea stoebe L.	Magnoliopsida	220	Plantae
3128225	1	3	1	3	1	3	1	3	1	3	1	3	0.855052812383476	Centaurea nigra L.	Magnoliopsida	220	Plantae
3128888	1	1			1	1			1	1			0.5305039599736242	Centaurea solstitialis L.	Magnoliopsida	220	Plantae
3131614	0	0	1	0	0	0	1	0	0	0	1	0	0.6816373348787339	Helichrysum italicum (Roth) G.Don	Magnoliopsida	220	Plantae
3132570	3	3	3	3	3	3	3	3	3	3	3	3	1.0900362135392707	Galinsoga parviflora Cav.	Magnoliopsida	220	Plantae
3133887	0	0	2	2	0	0	1	1	0	0	2	2	0.3793662301579233	Coreopsis verticillata L.	Magnoliopsida	220	Plantae
3133938	2	3	0	3	0	3	0	3	0	3	0	3	0.8496006086711044	Coreopsis lanceolata L.	Magnoliopsida	220	Plantae
3133950	0	0	0	0	0	0	0	0	0	0	0	0	0.6736551405610807	Coreopsis tinctoria Nutt.	Magnoliopsida	220	Plantae
3134867	1	1			1	1			3	3				Catananche caerulea L.	Magnoliopsida	220	Plantae
3136320	1	3	1	1	1	3	1	1	1	3	1	1	0.9065139930576903	Hieracium amplexicaule L.	Magnoliopsida	220	Plantae
3137829	3	3	1	1	1	1	1	1	1	1	1	1		Psephellus dealbatus (Willd.) K.Koch	Magnoliopsida	220	Plantae
3138195	2	2	2	3	2	2	1	1	1	1	2	2		Eutrochium maculatum (L.) E.E.Lamont	Magnoliopsida	220	Plantae
3138327	1	3	1	1	1	3	1	1	1	3	1	1	0.9554520155466092	Carthamus tinctorius L.	Magnoliopsida	220	Plantae
3139003	1	1			1	1			1	1			0.7627998036207948	Melampodium montanum Benth.	Magnoliopsida	220	Plantae
3141890	1	1			1	1			1	1			0.846335648082073	Cyclachaena xanthiifolia (Nutt.) Fresen.	Magnoliopsida	220	Plantae
3145214	3	3	0	0	3	3	0	0	3	3	0	0	1.198295916944933	Silybum marianum (L.) Gaertn.	Magnoliopsida	220	Plantae
3146683	3	3	3	3	3	3	3	3	3	3	3	3	1.1100307515998813	Erigeron sumatrensis Retz.	Magnoliopsida	220	Plantae
3146717	3	3	2	2	3	3	2	2	3	3	2	2	1.1159883593069473	Erigeron bonariensis L.	Magnoliopsida	220	Plantae
3146791	3	3	3	3	3	3	3	3	3	3	3	3	1.1377699254971696	Erigeron canadensis L.	Magnoliopsida	220	Plantae
3147018	0	0	0	0	0	0	0	0	0	0	0	0	0.7393329079098273	Erigeron floribundus (Kunth) Sch.Bip.	Magnoliopsida	220	Plantae
3147168	3	3	3	3	3	3	3	3	3	3	3	3	1.3603792821965381	Erigeron karvinskianus DC.	Magnoliopsida	220	Plantae
3147815	1	2	2	2	1	2	2	2	1	2	2	2	0.9694874772520585	Verbesina alternifolia (L.) Britton ex Kearney	Magnoliopsida	220	Plantae
3148340	3	3	1	0	1	3	1	0	1	3	1	0	1.0031080989871737	Inula helenium L.	Magnoliopsida	220	Plantae
3150935	2	2	1	1	2	2	3	3	2	2	3	3		Echinacea purpurea (L.) Moench	Magnoliopsida	220	Plantae
3151558	3	3	3	3	3	3	3	3	3	3	3	3	1.1662679108300544	Symphyotrichum novi-belgii (L.) G.L.Nesom	Magnoliopsida	220	Plantae
3151618	1	3			1	1			1	1			0.751553071527249	Symphyotrichum novae-angliae (L.) G.L.Nesom	Magnoliopsida	220	Plantae
3152372	1	1	1	1	1	1	1	1	1	1	1	1	0.8449621629069181	Malva pusilla Sm.	Magnoliopsida	220	Plantae
3152377	1	0	1	1	1	0	1	2	1	0	1	2	0.926124678289344	Malva verticillata L.	Magnoliopsida	220	Plantae
3152378	3	1			1	1			1	1			1.0022069180913058	Malva parviflora L.	Magnoliopsida	220	Plantae
3152521	1	1	1	3	1	1	1	3	1	1	1	3	0.8760566439040091	Althaea hirsuta L.	Magnoliopsida	220	Plantae
3152560	1	3	1	1	1	3	1	1	1	3	1	1	0.9993153089402502	Hibiscus trionum L.	Magnoliopsida	220	Plantae
3152583	3	0	0	0	3	0	0	0	3	0	0	0	1.1038794927608373	Hibiscus syriacus L.	Magnoliopsida	220	Plantae
3152614	1	2	2	1	1	3	2	1	1	2	2	1	0.9951571045312971	Abutilon theophrasti Medik.	Magnoliopsida	220	Plantae
3152816	1	1			1	1			1	1			0.9758056388398252	Platanus orientalis L.	Magnoliopsida	220	Plantae
3152824	3	3	1	1	3	3	1	1	3	3	2	2	1.0770050986101103	Liquidambar styraciflua L.	Magnoliopsida	220	Plantae
3152861	3	3			3	3			3	3			1.017721038733807	Liriodendron tulipifera L.	Magnoliopsida	220	Plantae
3169120	1	1			1	1			1	1			0.8671387373590327	Euonymus alatus (Thunb.) Siebold	Magnoliopsida	220	Plantae
3169137	3	3	1	3	3	3	1	3	3	3	1	3	1.0910989451919257	Euonymus fortunei (Turcz.) Hand.-Mazz.	Magnoliopsida	220	Plantae
3169331	1	1			2	2			2	2				Lysimachia clethroides Duby	Magnoliopsida	220	Plantae
3169340	3	3	3	3	3	3	3	3	3	3	3	3	1.115151058502722	Lysimachia punctata L.	Magnoliopsida	220	Plantae
3169391	0	0			0	0			0	0			0.3317548307767536	Lysimachia ciliata L.	Magnoliopsida	220	Plantae
3169708	3	3	3	3	3	3	3	3	3	3	3	3	1.1803910525904493	Vinca major L.	Magnoliopsida	220	Plantae
3169756	3	3	3	3	1	1	1	1	1	1	1	1		Nerium oleander L.	Magnoliopsida	220	Plantae
3170247	3	3	1	1	3	3	1	1	3	3	3	3	1.1876378411067456	Asclepias syriaca L.	Magnoliopsida	220	Plantae
3170823	2	3	3	3	2	3	3	3	2	3	3	3	1.1306325589748316	Paulownia tomentosa (Thunb.) Steud.	Magnoliopsida	220	Plantae
3171304	1	3	1	1	3	3	3	1	2	3	3	3		Mazus pumilus (Burm.fil.) Steenis	Magnoliopsida	220	Plantae
3171888	1	0	0	0	1	0	0	0	1	0	0	0	0.8750284101760936	Lindernia dubia (L.) Pennell	Magnoliopsida	220	Plantae
3171948	3	3	3	3	3	3	3	3	3	3	3	3	1.1473113373175616	Verbascum phlomoides L.	Magnoliopsida	220	Plantae
3171951	1	1	1	1	2	3	3	3	2	2	3	2		Verbascum phoeniceum L.	Magnoliopsida	220	Plantae
3171952	3	0	2	0	1	0	0	0	1	0	0	0	0.8736540976989079	Verbascum speciosum Schrad.	Magnoliopsida	220	Plantae
3171954	1	3	1	1	1	3	1	2	1	3	1	1	0.9474874148254051	Verbascum virgatum Stokes	Magnoliopsida	220	Plantae
3172001	3	3	3	3	3	3	3	3	3	3	3	3	1.257821587125578	Antirrhinum majus L.	Magnoliopsida	220	Plantae
3172059	1	1	0	0	1	1	0	0	1	1	0	0	0.8688632331939509	Veronica spicata L.	Magnoliopsida	220	Plantae
3172068	3	3	3	3	3	3	3	3	3	1	1	1	1.2733389283596506	Veronica cymbalaria Bodard	Magnoliopsida	220	Plantae
3172077	3	3	3	3	3	3	3	3	3	3	3	3	1.343161861426963	Veronica persica Poir.	Magnoliopsida	220	Plantae
3172100	3	3	3	3	3	3	3	3	3	3	3	3	1.0812858523416184	Veronica filiformis Sm.	Magnoliopsida	220	Plantae
3172104	3	3	3	3	3	3	3	3	3	3	3	3	1.1888654271556962	Veronica peregrina L.	Magnoliopsida	220	Plantae
3172118	3	3	3	3	3	3	3	3	3	3	3	3	1.19773360509312	Veronica longifolia L.	Magnoliopsida	220	Plantae
3172266	3	3	1	1	3	3	1	1	3	3	3	3	1.0537840666159657	Jasminum nudiflorum Lindl.	Magnoliopsida	220	Plantae
3172276	3	2			2	2			2	2				Osmanthus heterophyllus (G.Don) P.S.Green	Magnoliopsida	220	Plantae
3172291	3	3	3	3	3	3	3	3	3	3	3	3	1.205171029710063	Ligustrum ovalifolium Hassk.	Magnoliopsida	220	Plantae
3172347	3	3	3	3	3	3	3	3	3	3	3	3	1.1679021589575733	Fraxinus ornus L.	Magnoliopsida	220	Plantae
3172348	2	1	2	1	2	1	3	1	2	1	3	1		Fraxinus pennsylvanica Marshall	Magnoliopsida	220	Plantae
3172549	3	3	1	1	3	3	3	3	3	3	3	3	1.3159549255097975	Campsis radicans (L.) Bureau	Magnoliopsida	220	Plantae
3172615	3	3	3	3	3	3	3	3	3	3	3	3	1.2103201335248441	Catalpa bignonioides Walter	Magnoliopsida	220	Plantae
3173338	3	3	3	3	3	3	3	3	3	3	3	3	1.188432184865524	Buddleja davidii Franch.	Magnoliopsida	220	Plantae
3188735	1	1			1	1			3	3				Lythrum virgatum L.	Magnoliopsida	220	Plantae
3188830	3	2	3	1	3	3	3	3	3	3	3	3		Oenothera stricta Link	Magnoliopsida	220	Plantae
3188894	3	3	3	3	3	3	3	3	3	3	3	3	1.2830097811454213	Oenothera glazioviana Micheli	Magnoliopsida	220	Plantae
3188924	1	0	0	0	0	0	0	0	0	0	0	0	0.8638504206873463	Oenothera biennis L.	Magnoliopsida	220	Plantae
3189073	3	3	1	1	2	2	1	1	2	3	2	3		Epilobium brachycarpum C.Presl	Magnoliopsida	220	Plantae
3189497	0	0			0	0			0	0			0.4572479580643198	Hypericum calycinum L.	Magnoliopsida	220	Plantae
3189762	3	3	3	3	3	3	3	3	3	3	3	3	1.1695480552383108	Plantago arenaria Waldst. & Kit.	Magnoliopsida	220	Plantae
3189815	3	3	3	3	3	3	3	3	3	3	3	3	1.1198206829614894	Aesculus hippocastanum L.	Magnoliopsida	220	Plantae
3189828	2	2	3	1	2	2	1	1	2	2	1	1		Aesculus parviflora Walter	Magnoliopsida	220	Plantae
3189837	0	0	1	1	0	0	1	1	0	0	1	1	0.8490788139823693	Acer saccharinum L.	Magnoliopsida	220	Plantae
3189843	1	2			1	1			1	1				Acer tataricum L.	Magnoliopsida	220	Plantae
3189866	3	3	3	3	3	3	3	3	3	3	3	3	1.1326952907977714	Acer negundo L.	Magnoliopsida	220	Plantae
3189882	3	3	1	1	3	3	2	2	3	3	3	3	1.0852699179134129	Acer palmatum Thunb.	Magnoliopsida	220	Plantae
3190382	2	1	1	1	2	1	1	1	2	1	1	1		Ruta graveolens L.	Magnoliopsida	220	Plantae
3190411	2	1			2	1			2	1				Ptelea trifoliata L.	Magnoliopsida	220	Plantae
3190522	1	3	0	3	1	1	0	2	1	2	0	2	0.9405394492872384	Cotinus coggygria Scop.	Magnoliopsida	220	Plantae
3190538	2	3	3	3	2	3	3	3	0	3	3	3	1.047022592882616	Rhus typhina L.	Magnoliopsida	220	Plantae
3190653	3	3	3	3	3	3	3	3	3	3	3	3	1.3117976229166	Ailanthus altissima (Mill.) Swingle	Magnoliopsida	220	Plantae
3197314	3	3	3	3	3	3	3	1	3	3	1	1	1.0433902115027085	Sargassum muticum (Yendo) Fensholt	Phaeophyceae	7073593	Chromista
3602683	3	3	3	3	3	3	3	1	3	3	1	1	1.0897567721695944	Papaver cambricum L.	Magnoliopsida	220	Plantae
3610757	3	1	1	1	3	1	1	1	3	1	1	1	1.1129800579758917	Cuscuta campestris Yunck.	Magnoliopsida	220	Plantae
3633319	1	2			1	2			1	2			0.8477050114367397	Tordylium maximum L.	Magnoliopsida	220	Plantae
3663237	0	0	1	1	0	0	1	1	0	0	1	1	0.7652881913788252	Cornus sanguinea subsp. australis (C.A.Mey.) Jáv.	Magnoliopsida	220	Plantae
3664589	0	0	3	3	0	0	2	2	0	0	2	2	0.7349034963791394	Oenothera lindheimeri (Engelm. & A.Gray) W.L.Wagner & Hoch	Magnoliopsida	220	Plantae
3666776	0	0	0	0	0	0	0	0	0	0	0	0	0.4799014517947134	Oenothera ×ersteinensis H.P.Linder & R.Jean	Magnoliopsida	220	Plantae
3667238	2	2			1	1			1	1				Oenothera ×paradoxa Hudziok	Magnoliopsida	220	Plantae
3686235	0	0	1	3	0	0	1	2	0	0	1	2	0.823090974845966	Staphylea pinnata L.	Magnoliopsida	220	Plantae
3690997	3	3	3	3	3	3	3	3	3	3	3	3	1.2698609915898467	Cardamine occulta Hornem.	Magnoliopsida	220	Plantae
3711564	1	3	1	3	1	3	1	1	1	3	1	1	0.9279069524857088	Hypericum ×inodorum Mill.	Magnoliopsida	220	Plantae
3711846	2	2	1	1	3	3	1	1	2	2	1	1		Hypericum ×hidcoteense Geerinck	Magnoliopsida	220	Plantae
3725062	1	1	1	1	1	1	1	1	1	1	1	1	0.8736152140776892	Veronica teucrium L.	Magnoliopsida	220	Plantae
3729273	1	1			3	3			2	2				Asarina procumbens Mill.	Magnoliopsida	220	Plantae
3741446	2	1			1	1			2	1				Erinus alpinus L.	Magnoliopsida	220	Plantae
3756650	0	0	0	0	0	0	0	0	0	0	0	0	0.4670707938521021	Chenopodium ×reynieri Ludw. & Aellen	Magnoliopsida	220	Plantae
3767816	1	1			1	1			1	1			0.5737086704988527	Acer japonicum Thunb.	Magnoliopsida	220	Plantae
3797084	3	3	3	3	3	3	3	3	3	3	3	3	1.05704339659887	Alkekengi officinarum Moench	Magnoliopsida	220	Plantae
3814157	2	1	1	1	1	1	1	1	2	1	3	3		Eudianthe coeli-rosa (L.) Fenzl ex Endl.	Magnoliopsida	220	Plantae
3883959	1	1			3	3			3	3				Salvia viridis L.	Magnoliopsida	220	Plantae
3886505	0	0	0	1	0	1	0	1	0	1	0	1	0.8049375072409047	Phlomis russeliana (Sims) Lag. ex Benth.	Magnoliopsida	220	Plantae
3892732	3	3			2	1			2	1				Lamium orvala L.	Magnoliopsida	220	Plantae
3896282	1	1			3	3			2	1				Teucrium hircanicum L.	Magnoliopsida	220	Plantae
3922888	1	1			3	3			3	3				Anemone sylvestris L.	Magnoliopsida	220	Plantae
3924221	2	2	2	2	2	2	1	1	2	2	2	2		Helleborus argutifolius Viv.	Magnoliopsida	220	Plantae
3933415	1	1			1	1			1	1			0.9509286841055168	Malva multiflora (Cav.) Soldano, Banfi & Galasso	Magnoliopsida	220	Plantae
3935079	3	2			2	2			2	1				Malva arborea (L.) Webb & Berthel.	Magnoliopsida	220	Plantae
3935421	3	3			2	2			2	2				Malope trifida Cav.	Magnoliopsida	220	Plantae
3940326	1	3			1	3			1	3			0.96666011356902	Malva trimestris (L.) Salisb.	Magnoliopsida	220	Plantae
3940423	2	2	2	2	1	1	2	2	2	2	2	2		Malva thuringiaca (L.) Vis.	Magnoliopsida	220	Plantae
3981543	3	3	3	3	3	3	3	3	3	3	3	3	1.111011166678787	Berberis julianae C.K.Schneid.	Magnoliopsida	220	Plantae
3988701	0	1			0	1			0	1			0.4718065939885137	Lythrum junceum Banks & Sol.	Magnoliopsida	220	Plantae
4013762	0	0	0	0	0	0	0	0	0	0	0	0	0.5451555436420277	Narcissus ×cyclazetta Chater & Stace	Liliopsida	196	Plantae
4021919	3	3			2	2			2	2				Portulaca sativa Haw.	Magnoliopsida	220	Plantae
4034001	1	1	1	1	2	2	1	3	1	1	1	1		Persicaria nepalensis (Meisn.) H.Gross	Magnoliopsida	220	Plantae
4038485	0	0	0	2	0	0	0	1	1	0	0	2	0.7144794752629328	Reynoutria ×bohemica Chrtek & Chrtková	Magnoliopsida	220	Plantae
4046493	3	2			2	2			2	2				Polystichum luctuosum (Kunze) T.Moore	Polypodiopsida	7228684	Plantae
4048240	1	1	3	3	1	1	3	3	1	1	3	3	0.986137133443945	Elaeagnus ×submacrophylla Servett.	Magnoliopsida	220	Plantae
4063383	3	3	0	3	3	3	1	3	3	3	1	3	1.3056575021384909	Trachystemon orientale (L.) D.Don	Magnoliopsida	220	Plantae
4067281	0	0	3	0	0	0	3	0	0	0	3	0	0.762814574565892	Symphytum ×hidcotense P.D.Sell	Magnoliopsida	220	Plantae
4067302	3	0	0	0	3	0	0	0	3	0	0	0	1.1620045543240451	Symphytum grandiflorum DC.	Magnoliopsida	220	Plantae
4086523	1	1	1	1	3	3	1	1	2	2	1	1		Verbena incompta P.W.Michael	Magnoliopsida	220	Plantae
4097656	3	3			2	2			3	3				Alnus ×spaethii Callier	Magnoliopsida	220	Plantae
4102952	3	0	2	3	1	0	1	1	1	0	2	1	0.8324166788163309	Knautia macedonica Griseb.	Magnoliopsida	220	Plantae
4123394	1	1	1	1	1	1	2	2	1	1	3	2	0.802549182551116	Festuca guestfalica subsp. hirtula (Hack. ex Travis) Dengler	Liliopsida	196	Plantae
4123912	3	1	3	3	3	1	1	1	3	1	2	2	1.0853388896869052	Agrostis ×dimorpholemma Ohwi	Liliopsida	196	Plantae
4125308	1	3	1	3	1	3	1	1	1	3	1	1	0.9231063656758984	Panicum schinzii Hack.	Liliopsida	196	Plantae
4127352	2	1	3	1	2	1	3	2	2	1	3	2	0.9454862433356881	Sasaella ramosa (Makino) Makino	Liliopsida	196	Plantae
4129181	1	3	3	3	1	3	3	3	1	3	3	3	0.9588260399077979	Festuca ambigua Le Gall	Liliopsida	196	Plantae
4129708	3	3	1	3	3	3	1	3	3	3	1	3	1.0305333281722877	Lolium multiflorum Lam.	Liliopsida	196	Plantae
4131042	2	2			1	1			2	2				Bromus hordeaceus subsp. longipedicellatus Spalton	Liliopsida	196	Plantae
4133390	1	1	1	1	1	1	1	1	1	1	2	2	0.6835638371579909	Lolium ×boucheanum Kunth	Liliopsida	196	Plantae
4142326	1	1			1	1			2	3				Achnatherum calamagrostis (L.) P.Beauv.	Liliopsida	196	Plantae
4201607	3	3	3	3	3	3	3	3	3	3	3	3	1.3313697059772232	Phedimus spurius (M.Bieb.) 't Hart	Magnoliopsida	220	Plantae
4201695	1	2	1	1	1	2	2	2	1	2	2	2	0.8667672411911485	Phedimus hybridus (L.) 't Hart	Magnoliopsida	220	Plantae
4201709	1	1	1	1	1	1	1	1	1	1	3	3		Sempervivum arachnoideum L.	Magnoliopsida	220	Plantae
4206362	0	0			0	0			0	0			0.26058572331359875	Onopordum beckianum A.John	Magnoliopsida	220	Plantae
4259350	1	1			1	1			1	3			0.9392512259606147	Tilia tomentosa Moench	Magnoliopsida	220	Plantae
4264680	3	0	0	0	1	0	0	0	1	0	0	0	1.0058925237203487	Myocastor coypus (Molina, 1782)	Mammalia	359	Animalia
4270548	1	0	3	3	1	0	1	1	1	0	3	2	0.5079438146280353	Hordeum murinum subsp. leporinum (Link) Arcang.	Liliopsida	196	Plantae
4285968	1	0	1	1	1	0	1	2	1	0	1	1	0.689500997091969	Ponticola kessleri (Günther, 1861)			Animalia
4286942	3	3	3	3	3	3	3	3	3	1	3	3	1.0439806168933798	Carassius auratus (Linnaeus, 1758)			Animalia
4286975	1	3	1	3	1	3	1	3	1	3	1	1	0.9268520569211207	Cyprinus carpio Linnaeus, 1758			Animalia
4315705	1	1			1	1			1	1			0.7936288821385971	Dikerogammarus villosus (Sowinsky, 1894)	Malacostraca	229	Animalia
4362965	2	3			1	1			1	1				Melanoides tuberculata (O.F.Müller, 1774)	Gastropoda	225	Animalia
4372686	0	2	0	2	0	2	0	2	0	0	0	0	0.8025568470715505	Ruditapes philippinarum (A.Adams & Reeve, 1850)	Bivalvia	137	Animalia
4382841	3	3	3	3	3	3	2	3	3	3	2	3	1.062697952493698	Hemigrapsus takanoi Asakura & Watanabe, 2005	Malacostraca	229	Animalia
4400961	1	1			1	1			1	1				Badonnelia titei Pearman, 1953	Insecta	216	Animalia
4408455	0	1	0	1	0	1	0	1	0	1	0	1	0.84399075199698	Hydrobates pelagicus (Linnaeus, 1758)	Aves	212	Animalia
4409643	0	0	0	0	0	0	1	0	0	0	1	0	0.7128730929829188	Leuciscus idus (Linnaeus, 1758)			Animalia
4427319	1	3	1	1	1	3	3	3	1	3	3	3	0.9387730009344669	Anthrenus angustefasciatus Ganglbauer, 1904	Insecta	216	Animalia
4460066	1	0	3	3	1	0	3	1	1	0	1	1	0.8318420191254006	Chrysolina americana (Linnaeus, 1758)	Insecta	216	Animalia
4483961	1	1	1	3	1	1	1	2	1	1	1	2	0.8399045032931362	Viridicerus ustulatus (Mulsant & Rey, 1855)	Insecta	216	Animalia
4483971	1	2	3	3	0	2	2	2	0	2	1	1	0.40916970801238167	Populicerus albicans (Kirschbaum, 1868)	Insecta	216	Animalia
4484009	3	3	3	3	2	2	1	1	1	1	1	1		Tremulicerus distinguendus (Kirschbaum, 1868)	Insecta	216	Animalia
4484176	1	1	3	3	1	1	3	3	1	1	3	3	0.8883403488045863	Cacopsylla fulguralis (Kuwayama, 1908)	Insecta	216	Animalia
4485843	3	3	3	3	3	3	3	3	3	3	3	3		Halyomorpha halys (Stål, 1855)	Insecta	216	Animalia
4486243	2	3	3	3	3	3	2	2	3	3	3	3	1.2384747450116707	Oxycarenus lavaterae (Fabricius, 1787)	Insecta	216	Animalia
4486297	0	0	1	1	0	0	1	1	0	0	1	1	0.5135136656237528	Arocatus longiceps Stal, 1872	Insecta	216	Animalia
4486365	1	1	0	0	1	1	0	0	1	1	0	0	0.5752415775631482	Nysius huttoni White, 1878	Insecta	216	Animalia
4486382	1	0			1	0			1	0			0.3634224769394269	Orsillus depressus Dallas, 1852	Insecta	216	Animalia
4487370	3	3	3	3	3	3	3	3	3	3	3	3		Tropidosteptes pacificus (Van Duzee, 1921)	Insecta	216	Animalia
4487598	3	3	3	3	2	3	1	1	3	3	2	2		Closterotomus trivialis (A.Costa, 1853)	Insecta	216	Animalia
4487799	3	3			3	3			2	2				Tupiocoris rhododendri (Dolling, 1972)	Insecta	216	Animalia
4488821	2	1	0	1	2	1	0	1	2	1	0	1	0.8892100483354874	Deraeocoris flavilinea (A.Costa, 1862)	Insecta	216	Animalia
4497124	0	0			0	0			0	0			0.555836763513	Andricus quercuscalicis (Burgsdorff, 1783)	Insecta	216	Animalia
4528100	3	3	1	2	3	3	1	2	3	1	1	3	1.0984744060916993	Phthorimaea absoluta Meyrick, 1917	Insecta	216	Animalia
4532122	0	2	2	2	0	2	0	2	0	0	0	0	0.7160558351208717	Cydalima perspectalis (Walker, 1859)	Insecta	216	Animalia
4544661	3	1	3	1	1	1	1	1	3	3	1	1		Aceria ilicis (Canestrini, 1890)	Arachnida	367	Animalia
4553469	3	3	3	3	3	2	3	3	2	2	2	2		Leiobunum Koch, 1839	Arachnida	367	Animalia
4559541	3	3	3	3	1	1	3	1	3	3	3	3		Sinanodonta woodiana (I.Lea, 1834)	Bivalvia	137	Animalia
4562529	3	3	3	3	3	3	1	1	3	3	3	3		Morlina glabra (Rossmässler, 1835)	Gastropoda	225	Animalia
4562917	1	1	1	1	1	1	1	1	1	1	1	1	0.5789855126294104	Cochlicella acuta (O.F.Müller, 1774)	Gastropoda	225	Animalia
4564216	1	1			3	1			1	1				Otala punctata (O.F.Müller, 1774)	Gastropoda	225	Animalia
4565039	3	3	3	3	3	3	3	3	3	3	3	3	1.0876554181399973	Hygromia cinctella (Draparnaud, 1801)	Gastropoda	225	Animalia
4565061	2	2	2	2	2	2	2	2	1	1	1	1		Cernuella neglecta (Draparnaud, 1805)	Gastropoda	225	Animalia
4565134	0	0	1	1	0	0	2	1	0	0	3	3	0.24267583488511996	Cernuella aginnica (Locard, 1882)	Gastropoda	225	Animalia
4567717	1	1	1	1	1	1	1	1	1	1	1	1	0.6216523217593326	Boettgerilla pallens Simroth, 1912	Gastropoda	225	Animalia
